price,city,layout,area,condition,ownership,outdoor,lat,lon,url
1500000,Ostatní,4+1,77,Dobrý,Družstevní,1,50.626225,16.242407,https://www.sreality.cz/detail/prodej/byt/4+1/mezimesti-mezimesti-5--kvetna/3258086220
28950000,Praha 1,4+kk,122,Velmi dobrý,Osobní,1,50.0891,14.404949,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-mala-strana-tomasska/2872955724
7580000,Liberec,2+kk,56,Ve výstavbě,Osobní,1,50.762131,15.06023,https://www.sreality.cz/detail/prodej/byt/2+kk/liberec-liberec-iv-perstyn-na-perstyne/2477482572
3221500,Ostatní,2+1,51,Velmi dobrý,Osobní,0,50.567623,14.657088,https://www.sreality.cz/detail/prodej/byt/2+1/doksy-doksy-sokolska/1454383948
6450000,Praha 4,2+1,72,Velmi dobrý,Osobní,0,50.059406,14.449045,https://www.sreality.cz/detail/prodej/byt/2+1/praha-michle-jaurisova/755581772
4999000,Jablonec nad Nisou,2+1,114,Dobrý,Osobní,0,50.73114,15.18426,https://www.sreality.cz/detail/prodej/byt/2+1/jablonec-nad-nisou-jablonec-nad-nisou-vysoka/4196012876
9476000,Praha 4,2+kk,43,Novostavba,Osobní,0,50.065979,14.439,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nusle-belehradska/3323884364
7150000,Ostatní,2+kk,49,Velmi dobrý,Osobní,1,50.153908,14.578578,https://www.sreality.cz/detail/prodej/byt/2+kk/prezletice-prezletice-pod-zahrady/795022156
11900000,Praha 10,3+kk,89,Velmi dobrý,Osobní,1,50.016739,14.582249,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-pitkovice-pychavkova/3275031372
4690000,Praha 5,1+kk,23,Velmi dobrý,Osobní,0,50.058468,14.378085,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-jinonice-peroutkova/729310028
7590000,Praha 9,2+1,50,Velmi dobrý,Osobní,0,50.108036,14.534473,https://www.sreality.cz/detail/prodej/byt/2+1/praha-hloubetin-sadska/2648208204
27390000,Praha 1,4+1,144,Velmi dobrý,Osobní,0,50.083668,14.415094,https://www.sreality.cz/detail/prodej/byt/4+1/praha-stare-mesto-betlemska/895243084
6450000,Ostatní,3+kk,90,Novostavba,Osobní,1,50.281891,14.237885,https://www.sreality.cz/detail/prodej/byt/3+kk/velvary-velvary-chrzinska/3607515980
4500000,Ostatní,1+kk,35,Velmi dobrý,Osobní,1,49.250149,16.667889,https://www.sreality.cz/detail/prodej/byt/1+kk/bilovice-nad-svitavou-bilovice-nad-svitavou-sebelova/388920140
5995152,Ostatní,3+kk,87,Novostavba,Osobní,1,49.489468,13.584013,https://www.sreality.cz/detail/prodej/byt/3+kk/nepomuk-nepomuk-visnovka/822690636
7990000,Ostatní,4+1,123,Po rekonstrukci,Osobní,1,50.281967,14.310653,https://www.sreality.cz/detail/prodej/byt/4+1/nelahozeves-nelahozeves-nadrazni/2076529484
9190000,Pardubice,3+kk,83,Velmi dobrý,Osobní,1,50.026981,15.771327,https://www.sreality.cz/detail/prodej/byt/3+kk/pardubice-zelene-predmesti-pichlova/2231976780
6050000,Znojmo,2+kk,64,Velmi dobrý,Osobní,1,48.846329,16.057468,https://www.sreality.cz/detail/prodej/byt/2+kk/znojmo--/434058060
5650000,Znojmo,2+kk,62,Velmi dobrý,Osobní,1,48.878014,16.047117,https://www.sreality.cz/detail/prodej/byt/2+kk/znojmo-znojmo-smutneho/1707299660
5790000,Olomouc,3+1,73,Dobrý,Osobní,1,49.591808,17.272488,https://www.sreality.cz/detail/prodej/byt/3+1/olomouc-hodolany-tr--kosmonautu/1647731532
8999000,Praha 10,2+1,69,Dobrý,Osobní,0,50.069695,14.476069,https://www.sreality.cz/detail/prodej/byt/2+1/praha-vrsovice-karpatska/683955020
8990000,Ostatní,3+kk,76,Velmi dobrý,Osobní,0,48.94067,16.736605,https://www.sreality.cz/detail/prodej/byt/3+kk/hustopece-hustopece-dukelske-nam-/2748908364
5900000,Mladá Boleslav,3+1,72,Velmi dobrý,Osobní,1,50.412628,14.906933,https://www.sreality.cz/detail/prodej/byt/3+1/mlada-boleslav-mlada-boleslav-ii-namesti-miru/3727246156
4490000,Litoměřice,3+1,60,Dobrý,Osobní,0,50.548294,14.126206,https://www.sreality.cz/detail/prodej/byt/3+1/litomerice-pokratice-pokraticka/1228489548
2790000,Ostatní,3+1,73,Dobrý,Osobní,1,50.3111,12.870044,https://www.sreality.cz/detail/prodej/byt/3+1/hroznetin-hroznetin-sidliste/1651450700
9990000,Praha 7,2+1,69,Před rekonstrukcí,Osobní,0,50.101856,14.437182,https://www.sreality.cz/detail/prodej/byt/2+1/praha-holesovice-bubenska/3502789452
5590000,Praha 4,1+kk,28,Po rekonstrukci,Družstevní,0,50.043724,14.437037,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-branik-jeremenkova/2747814732
1650000,Ostatní,2+1,64,Dobrý,Osobní,0,50.087181,13.162276,https://www.sreality.cz/detail/prodej/byt/2+1/zlutice-zlutice-nadrazni/1580811084
6490000,Praha 5,2+1,51,Po rekonstrukci,Osobní,1,50.058281,14.410919,https://www.sreality.cz/detail/prodej/byt/2+1/praha-smichov-strakonicka/1206805324
5150000,Plzeň,1+kk,38,Ve výstavbě,Osobní,1,49.75034,13.409175,https://www.sreality.cz/detail/prodej/byt/1+kk/plzen--tesinska/2417246796
2700000,Ostatní,3+1,78,Velmi dobrý,Osobní,0,50.089191,17.684042,https://www.sreality.cz/detail/prodej/byt/3+1/krnov-pod-bezrucovym-vrchem-nadrazni/3058725452
6696625,Brno,1+kk,47,Novostavba,Osobní,0,49.245575,16.580826,https://www.sreality.cz/detail/prodej/byt/1+kk/brno-reckovice-banskobystricka/1599497036
5440575,Brno,1+kk,34,Novostavba,Osobní,0,49.245575,16.580826,https://www.sreality.cz/detail/prodej/byt/1+kk/brno-reckovice-banskobystricka/257319756
5440575,Brno,1+kk,31,Novostavba,Osobní,0,49.245575,16.580826,https://www.sreality.cz/detail/prodej/byt/1+kk/brno-reckovice-banskobystricka/1381393228
2199000,Ostatní,1+kk,38,Po rekonstrukci,Osobní,0,50.415554,15.823676,https://www.sreality.cz/detail/prodej/byt/1+kk/dvur-kralove-nad-labem-zirecka-podstran-zirecka/4006376268
3690000,Ostatní,3+1,71,Velmi dobrý,Osobní,0,49.901428,18.351093,https://www.sreality.cz/detail/prodej/byt/3+1/bohumin-novy-bohumin-svat--cecha/3658830668
2800000,Hodonín,3+1,55,Před rekonstrukcí,Osobní,1,48.856449,17.111917,https://www.sreality.cz/detail/prodej/byt/3+1/hodonin-hodonin-skacelova/932197196
3590000,Ostatní,3+1,113,Velmi dobrý,Osobní,1,49.745472,18.622959,https://www.sreality.cz/detail/prodej/byt/3+1/cesky-tesin-cesky-tesin-nadrazni/4190647116
3150000,Ostatní,2+1,92,Velmi dobrý,Osobní,0,50.770859,14.544358,https://www.sreality.cz/detail/prodej/byt/2+1/novy-bor-arnultovice-gen--svobody/542229324
8575000,Praha 8,2+kk,50,Po rekonstrukci,Osobní,0,50.115421,14.473253,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-liben-v-zahradach/1027162956
2790000,Ostatní,2+1,48,Dobrý,Osobní,0,50.779503,14.625572,https://www.sreality.cz/detail/prodej/byt/2+1/cvikov-cvikov-ii-komenskeho/628343628
2950000,Tachov,2+1,53,Dobrý,Osobní,0,49.800579,12.640083,https://www.sreality.cz/detail/prodej/byt/2+1/tachov-tachov-zarecna/3976934220
2270000,Chomutov,3+1,62,Dobrý,Družstevní,1,50.485451,13.435492,https://www.sreality.cz/detail/prodej/byt/3+1/chomutov-chomutov-borova/902030156
3420000,Frýdek-Místek,3+1,62,Velmi dobrý,Osobní,1,49.523182,18.755957,https://www.sreality.cz/detail/prodej/byt/3+1/mosty-u-jablunkova-mosty-u-jablunkova-/3406324300
3299000,Ostatní,2+1,85,Po rekonstrukci,Osobní,0,50.318031,13.536994,https://www.sreality.cz/detail/prodej/byt/2+1/zatec-zatec-husova/1647919948
3520000,Ostatní,3+kk,81,Velmi dobrý,Osobní,0,50.318031,13.536994,https://www.sreality.cz/detail/prodej/byt/3+kk/zatec-zatec-husova/3526968140
4472090,Kutná Hora,2+kk,63,Ve výstavbě,Osobní,1,49.889584,15.488528,https://www.sreality.cz/detail/prodej/byt/2+kk/zleby-zleby-/2245071436
4486018,Kutná Hora,2+kk,63,Ve výstavbě,Osobní,1,49.889584,15.488528,https://www.sreality.cz/detail/prodej/byt/2+kk/zleby-zleby-/4039184972
3100000,Zlín,1+1,32,Před rekonstrukcí,Osobní,0,49.243725,17.668171,https://www.sreality.cz/detail/prodej/byt/1+1/zlin-zlin-ceska/305742668
3942831,Kutná Hora,2+kk,55,Ve výstavbě,Osobní,1,49.889584,15.488528,https://www.sreality.cz/detail/prodej/byt/2+kk/zleby-zleby-/1810960972
4472090,Kutná Hora,2+kk,63,Ve výstavbě,Osobní,1,49.889584,15.488528,https://www.sreality.cz/detail/prodej/byt/2+kk/zleby-zleby-/1508971084
4137822,Kutná Hora,2+kk,58,Ve výstavbě,Osobní,1,49.889584,15.488528,https://www.sreality.cz/detail/prodej/byt/2+kk/zleby-zleby-/2512458316
9390000,Praha 6,2+kk,45,Novostavba,Osobní,1,50.070507,14.300911,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-repy-/1412592460
5990000,Praha 8,2+kk,46,Před rekonstrukcí,Osobní,0,50.130772,14.412689,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-bohnice-zelenohorska/996631372
2550000,Jeseník,2+1,54,Velmi dobrý,Družstevní,1,50.236431,17.207556,https://www.sreality.cz/detail/prodej/byt/2+1/jesenik-jesenik-seifertova/1727746892
4399778,Olomouc,3+1,68,Dobrý,Osobní,1,49.578751,17.247187,https://www.sreality.cz/detail/prodej/byt/3+1/olomouc-povel-nesporova/262751052
10990000,Znojmo,4+kk,112,Novostavba,Osobní,1,48.848061,16.057253,https://www.sreality.cz/detail/prodej/byt/4+kk/znojmo-znojmo-videnska-trida/2753512268
1650000,Bruntál,1+1,34,Velmi dobrý,Družstevní,0,49.984726,17.457256,https://www.sreality.cz/detail/prodej/byt/1+1/bruntal-bruntal-delnicka/3717743436
3190000,Písek,2+1,53,Rezervováno,Osobní,0,49.311646,14.154355,https://www.sreality.cz/detail/prodej/byt/2+1/pisek-budejovicke-predmesti-kollarova/3069924172
5190000,Pardubice,2+1,54,Po rekonstrukci,Osobní,0,50.031479,15.806419,https://www.sreality.cz/detail/prodej/byt/2+1/pardubice-bile-predmesti-dasicka/3913499468
4050000,Havlíčkův Brod,3+1,69,Před rekonstrukcí,Osobní,1,49.612984,15.576965,https://www.sreality.cz/detail/prodej/byt/3+1/havlickuv-brod-havlickuv-brod-prazska/2549097292
2690000,Hodonín,1+1,35,Dobrý,Osobní,0,48.854469,17.107851,https://www.sreality.cz/detail/prodej/byt/1+1/hodonin-hodonin-lesni/661652300
2808000,Ostatní,3+1,63,Velmi dobrý,Osobní,0,50.122555,17.373161,https://www.sreality.cz/detail/prodej/byt/3+1/vrbno-pod-pradedem-vrbno-pod-pradedem-jesenicka/3220726604
3099000,Ostatní,3+1,84,Dobrý,Osobní,0,49.29314,13.140554,https://www.sreality.cz/detail/prodej/byt/3+1/nyrsko-nyrsko-petra-bezruce/1982690124
13490000,Ostatní,3+1,134,Velmi dobrý,Osobní,0,49.970356,14.461107,https://www.sreality.cz/detail/prodej/byt/3+1/dolni-brezany-dolni-brezany-delnicka/4276835148
13590000,Praha 10,3+kk,77,Velmi dobrý,Osobní,1,50.067242,14.459768,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vrsovice-vrsovicka/1710969676
9997000,Ostatní,3+1,75,Dobrý,Osobní,0,49.993397,14.597237,https://www.sreality.cz/detail/prodej/byt/3+1/nupaky-nupaky-slunecna/3398787916
1520000,Most,1+1,27,Velmi dobrý,Osobní,0,50.507381,13.659201,https://www.sreality.cz/detail/prodej/byt/1+1/most-most-k--h--borovskeho/250303308
7324876,Praha 10,1+kk,24,Po rekonstrukci,Osobní,0,50.069942,14.450264,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-vrsovice-kosicka/1111491404
7845300,Praha 10,2+kk,41,Po rekonstrukci,Osobní,0,50.069942,14.450264,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vrsovice-kosicka/675283788
14789500,Praha,4+kk,110,Novostavba,Osobní,0,50.187092,14.663256,https://www.sreality.cz/detail/prodej/byt/4+kk/brandys-nad-labem-stara-boleslav--/3304805196
2200000,Ostatní,2+1,50,Dobrý,Osobní,0,50.389019,13.180295,https://www.sreality.cz/detail/prodej/byt/2+1/klasterec-nad-ohri-klasterec-nad-ohri-skolni/2582336332
9353550,Praha 10,2+kk,49,Po rekonstrukci,Osobní,0,50.069942,14.450264,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vrsovice-kosicka/1682965324
8500000,Praha 4,3+1,69,Před rekonstrukcí,Osobní,1,50.022499,14.513288,https://www.sreality.cz/detail/prodej/byt/3+1/praha-chodov-zdimericka/2498585420
7200000,Blansko,3+1,75,Velmi dobrý,Družstevní,1,49.368168,16.655653,https://www.sreality.cz/detail/prodej/byt/3+1/blansko-blansko-dvorska/2852680524
6198000,Hradec Králové,3+kk,63,Po rekonstrukci,Osobní,0,50.21524,15.81804,https://www.sreality.cz/detail/prodej/byt/3+kk/hradec-kralove-prazske-predmesti-bozdechova/1526960972
7106250,Praha 10,1+1,37,Po rekonstrukci,Osobní,0,50.069942,14.450264,https://www.sreality.cz/detail/prodej/byt/1+1/praha-vrsovice-kosicka/642777932
1750000,Bruntál,2+1,45,Po rekonstrukci,Družstevní,0,49.984276,17.467337,https://www.sreality.cz/detail/prodej/byt/2+1/bruntal-bruntal-lidicka/4164248396
1690000,Teplice,1+kk,27,Velmi dobrý,Družstevní,0,50.655983,13.838656,https://www.sreality.cz/detail/prodej/byt/1+kk/teplice-trnovany-hlavkova/652956492
6499000,Praha 9,1+kk,29,Velmi dobrý,Osobní,1,50.11359,14.553406,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-hloubetin-za-cernym-mostem/1475040076
14000000,Praha 1,3+1,75,Dobrý,Osobní,0,50.07745,14.426589,https://www.sreality.cz/detail/prodej/byt/3+1/praha-nove-mesto-ve-smeckach/2114327372
8680000,Ostatní,2+kk,60,Novostavba,Osobní,0,50.016571,14.214584,https://www.sreality.cz/detail/prodej/byt/2+kk/nucice-nucice-u-zastavky/1722024780
8500000,Praha 5,2+kk,52,Novostavba,Osobní,1,50.039085,14.323065,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-reporyje-kakosova/1523594060
10490000,Praha 10,2+kk,74,Velmi dobrý,Osobní,1,50.054066,14.489308,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zabehlice-zabehlicka/113279820
5699999,Ostatní,3+kk,65,Po rekonstrukci,Družstevní,0,50.251602,14.518401,https://www.sreality.cz/detail/prodej/byt/3+kk/neratovice-neratovice-kojeticka/4028453452
9499000,Praha 9,2+kk,61,Velmi dobrý,Osobní,1,50.139076,14.51934,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-letnany-pavla-benese/132862796
3900000,Ostatní,2+kk,56,Velmi dobrý,Osobní,0,49.213062,17.85829,https://www.sreality.cz/detail/prodej/byt/2+kk/vizovice-vizovice-ricanska/300634956
5290000,Trutnov,2+kk,41,Velmi dobrý,Osobní,0,50.665348,15.716792,https://www.sreality.cz/detail/prodej/byt/2+kk/cerny-dul-cerny-dul-/1169212236
4490000,Šumperk,3+1,68,Velmi dobrý,Osobní,1,49.976707,16.972353,https://www.sreality.cz/detail/prodej/byt/3+1/sumperk-sumperk-bratrusovska/926540620
9750000,Praha 5,2+kk,67,Velmi dobrý,Družstevní,1,50.035675,14.370105,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hlubocepy-do-klukovic/4071293772
7999000,Ostatní,4+kk,102,Velmi dobrý,Osobní,0,49.301769,16.655508,https://www.sreality.cz/detail/prodej/byt/4+kk/adamov-adamov-komenskeho/2970948428
22000000,Praha 5,3+kk,123,Po rekonstrukci,Osobní,0,50.052979,14.356798,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-jinonice-reporyjska/2729116492
4800000,Ostatní,1+kk,50,Novostavba,Osobní,1,48.941387,16.737198,https://www.sreality.cz/detail/prodej/byt/1+kk/hustopece-hustopece-mrstikova/2522309452
7490000,Brno,2+kk,51,Novostavba,Osobní,1,49.202408,16.624887,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-zabrdovice-pradlacka/2603774796
11390000,Praha,3+kk,86,Novostavba,Osobní,1,50.101852,14.486118,https://www.sreality.cz/detail/prodej/byt/3+kk/praha--spojovaci/151528268
4900000,Karlovy Vary,3+kk,92,Po rekonstrukci,Osobní,0,50.227787,12.861008,https://www.sreality.cz/detail/prodej/byt/3+kk/karlovy-vary-karlovy-vary-moskevska/4108387148
10242000,Ostatní,4+kk,89,Dobrý,Osobní,1,49.949806,14.034453,https://www.sreality.cz/detail/prodej/byt/4+kk/kraluv-dvur-kraluv-dvur-na-horizontu/555438924
7290000,Brno,3+kk,61,Po rekonstrukci,Osobní,0,49.176174,16.639071,https://www.sreality.cz/detail/prodej/byt/3+kk/brno-cernovice-famerovo-namesti/1444631372
13299000,Praha 8,3+1,97,Dobrý,Osobní,1,50.126907,14.459255,https://www.sreality.cz/detail/prodej/byt/3+1/praha-kobylisy-brezineveska/2563863372
7338800,Praha 10,2+kk,59,Novostavba,Osobní,0,50.016541,14.583332,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-pitkovice-k-dalnici/946803532
2639000,Ostatní,1+1,41,Rezervováno,Osobní,0,50.365818,14.123862,https://www.sreality.cz/detail/prodej/byt/1+1/msene-lazne-msene-lazne-mladeznicka/436949836
2890000,Ostatní,3+1,70,Velmi dobrý,Osobní,0,50.094513,17.70619,https://www.sreality.cz/detail/prodej/byt/3+1/krnov-pod-bezrucovym-vrchem-myslbekova/587948876
1999000,Ostatní,3+1,71,Velmi dobrý,Družstevní,1,49.79356,18.398331,https://www.sreality.cz/detail/prodej/byt/3+1/havirov-sumbark-marie-pujmanove/234709836
4190000,Ostatní,3+1,49,Dobrý,Osobní,0,49.87138,14.265184,https://www.sreality.cz/detail/prodej/byt/3+1/mnisek-pod-brdy-mnisek-pod-brdy-lhotecka/1932116812
7990000,Praha 4,3+kk,54,Velmi dobrý,Osobní,0,50.04821,14.483498,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zabehlice-hrusicka/2028233548
3490000,Praha 9,1+kk,17,Velmi dobrý,Osobní,0,50.115543,14.489828,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-prosek-prosecka/731845452
4490000,Zlín,2+1,55,Dobrý,Osobní,0,49.228565,17.66951,https://www.sreality.cz/detail/prodej/byt/2+1/zlin-zlin-dlouha/1159029580
10990000,Praha 1,2+kk,52,Velmi dobrý,Osobní,1,50.092575,14.432178,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nove-mesto-lannova/3252405068
9980000,Olomouc,3+kk,80,Velmi dobrý,Osobní,1,49.584179,17.257893,https://www.sreality.cz/detail/prodej/byt/3+kk/olomouc-nove-sady-rokycanova/1836847948
5982397,Kladno,2+kk,61,Projekt,Osobní,0,50.151047,14.115027,https://www.sreality.cz/detail/prodej/byt/2+kk/kladno--hutska/3428647500
3150000,Břeclav,1+1,33,Po rekonstrukci,Družstevní,1,48.764896,16.885134,https://www.sreality.cz/detail/prodej/byt/1+1/breclav-breclav-u-splavu/3999626060
5550000,Ostatní,3+kk,115,Dobrý,Osobní,0,50.50864,14.14849,https://www.sreality.cz/detail/prodej/byt/3+kk/terezin-terezin-dlouha/2248889164
6290000,Plzeň,4+1,86,Rezervováno,Osobní,1,49.780792,13.366465,https://www.sreality.cz/detail/prodej/byt/4+1/plzen-bolevec-manetinska/3119326028
19980000,Praha 5,4+kk,117,Novostavba,Osobní,1,50.055443,14.349585,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-jinonice-vacinovska/3447264076
2199000,Ostatní,1+1,56,Velmi dobrý,Osobní,1,50.223831,12.180979,https://www.sreality.cz/detail/prodej/byt/1+1/as-as-slovanska/2064339788
7990000,Pardubice,3+kk,66,Novostavba,Družstevní,1,50.037567,15.787009,https://www.sreality.cz/detail/prodej/byt/3+kk/pardubice-bile-predmesti-strossova/2547934028
7750000,Kolín,3+kk,83,Novostavba,Osobní,1,50.093761,14.804296,https://www.sreality.cz/detail/prodej/byt/3+kk/brezany-ii-brezany-ii-/1257845580
7775000,Kolín,4+kk,102,Novostavba,Osobní,0,50.093761,14.804296,https://www.sreality.cz/detail/prodej/byt/4+kk/brezany-ii-brezany-ii-/3942200140
8800000,České Budějovice,4+kk,120,Novostavba,Osobní,1,49.126751,14.448378,https://www.sreality.cz/detail/prodej/byt/4+kk/hluboka-nad-vltavou-purkarec-/3182948940
3500000,Ostatní,2+1,60,Před rekonstrukcí,Osobní,0,49.947308,14.036582,https://www.sreality.cz/detail/prodej/byt/2+1/kraluv-dvur-kraluv-dvur-v-kastanech/2553070412
7890000,Ostatní,3+kk,60,Dobrý,Osobní,1,49.091042,16.601915,https://www.sreality.cz/detail/prodej/byt/3+kk/rajhrad-rajhrad-klasterni-dvur/3467236172
7700000,Kolín,3+kk,74,Novostavba,Osobní,1,50.093761,14.804296,https://www.sreality.cz/detail/prodej/byt/3+kk/brezany-ii-brezany-ii-/3640210252
6300000,Ostrava,3+1,97,Velmi dobrý,Osobní,0,49.834377,18.28208,https://www.sreality.cz/detail/prodej/byt/3+1/ostrava-moravska-ostrava-30--dubna/2284720972
7290000,Praha 5,2+kk,43,Po rekonstrukci,Osobní,0,50.038239,14.341227,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-stodulky-borovanskeho/4197143372
2500000,Praha 7,3+kk,280,Projekt,Osobní,0,50.104897,14.458312,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-holesovice-sanderova/2832393036
3150000,Ostrava,1+1,48,Velmi dobrý,Osobní,0,49.829342,18.265932,https://www.sreality.cz/detail/prodej/byt/1+1/ostrava-marianske-hory-28--rijna/42558284
6849000,Chomutov,3+kk,48,Novostavba,Osobní,0,50.40937,12.982849,https://www.sreality.cz/detail/prodej/byt/3+kk/loucna-pod-klinovcem-loucna-/3905843788
12860000,Praha 1,2+1,68,Velmi dobrý,Osobní,0,50.078094,14.426567,https://www.sreality.cz/detail/prodej/byt/2+1/praha-nove-mesto-ve-smeckach/4012593996
7499000,Karlovy Vary,3+kk,88,Velmi dobrý,Osobní,1,50.221088,12.88529,https://www.sreality.cz/detail/prodej/byt/3+kk/karlovy-vary-karlovy-vary-libusina/1569412428
3150000,Ostrava,1+1,48,Velmi dobrý,Osobní,0,49.829342,18.265932,https://www.sreality.cz/detail/prodej/byt/1+1/ostrava-marianske-hory-28--rijna/948527948
8900000,Praha 10,2+kk,53,Velmi dobrý,Osobní,0,50.069553,14.487457,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-strasnice-gutova/4130034508
4690000,Pelhřimov,3+1,64,Velmi dobrý,Osobní,0,49.436291,15.215293,https://www.sreality.cz/detail/prodej/byt/3+1/pelhrimov-pelhrimov-prazska/283931468
1621000,Ostatní,1+1,39,Dobrý,Družstevní,0,50.952511,14.560829,https://www.sreality.cz/detail/prodej/byt/1+1/rumburk-rumburk-1-matusova/3126547276
3900000,Ostatní,2+kk,45,Velmi dobrý,Osobní,1,50.31081,14.917909,https://www.sreality.cz/detail/prodej/byt/2+kk/lustenice-zelena-lesni/2740872012
7490000,Liberec,3+1,123,Dobrý,Osobní,1,50.780109,15.066236,https://www.sreality.cz/detail/prodej/byt/3+1/liberec-liberec-i-stare-mesto-jiskrova/598692428
8615552,Praha 4,2+kk,43,Ve výstavbě,Osobní,1,50.031738,14.506943,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-chodov-valentova/102617932
4490000,Ostatní,1+kk,34,Novostavba,Osobní,0,50.368431,12.816893,https://www.sreality.cz/detail/prodej/byt/1+kk/abertamy-abertamy-vitezna/2638381900
