price,area,outdoor,mhd_vzdalenost_metry,rooms,has_kk,city_filtered_Brno,city_filtered_Karlovy Vary,city_filtered_Olomouc,city_filtered_Ostatní,city_filtered_Ostrava,city_filtered_Plzeň,city_filtered_Praha,city_filtered_Praha 10,city_filtered_Praha 3,city_filtered_Praha 4,city_filtered_Praha 5,city_filtered_Praha 6,city_filtered_Praha 8,city_filtered_Praha 9,city_filtered_České Budějovice,ownership_Družstevní,ownership_Osobní,ownership_Státní/obecní,condition_Dobrý,condition_Novostavba,condition_Po rekonstrukci,condition_Prodáno,condition_Projekt,condition_Před rekonstrukcí,condition_Rezervováno,condition_V rekonstrukci,condition_Ve výstavbě,condition_Velmi dobrý,condition_Špatný,url
6450000,28,0,118.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-holesovice-tusarova/4094591820
4690000,64,1,312.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+1/pelhrimov-pelhrimov-bozeny-nemcove/2599379788
5802992,56,1,393.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/ostrava-petrkovice-pod-landekem/4284552012
2667584,28,0,393.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/1+kk/ostrava-petrkovice-pod-landekem/1482756940
7150000,39,1,35.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-stodulky-na-vyrovne/2854183756
5700000,101,1,120.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+1/nove-mesto-nad-metuji-nove-mesto-nad-metuji-u-lipy/2391794508
15890000,54,1,36.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-mala-strana-vlasska/1123017548
3440000,44,0,131.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+1/hodonin-hodonin-ocovska/2082939724
6900000,24,1,144.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,https://www.sreality.cz/detail/prodej/byt/1+kk/praha--nad-kesnerkou/1803391820
5780000,50,0,222.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/hradec-kralove-novy-hradec-kralove-durychova/2132763468
4400000,78,1,173.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/4+1/kadan-kadan-husova/1092576076
1990000,79,1,213.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+1/krupka-marsov-karla-capka/387933004
4990000,59,1,73.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+1/plzen-severni-predmesti-krizkova/1101206348
5490000,72,0,45.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+1/olomouc-nova-ulice-wolkerova/873423692
4280000,65,0,147.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+1/josefuv-dul--/1376740172
5221850,57,1,164.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+kk/ostrava-moravska-ostrava-hornicka/339047244
3135000,138,0,213.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/5+1/klamos-klamos-/1444897612
6850000,34,1,22.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-sedlec-suchdolska/1085616972
4200000,64,0,133.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+1/prestice-prestice-cervenkova/994009932
3800000,27,0,25.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/1+kk/ceske-budejovice-ceske-budejovice-5-ledenicka/2587845452
9390000,79,1,128.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zbraslav-hauptova/4040479564
7143400,84,1,192.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+kk/vrchlabi-vrchlabi-papirenska/3785233228
6950000,48,1,174.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zbraslav-elisky-premyslovny/3640030028
5921600,61,1,164.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/mlada-boleslav-cejeticky-bezdecinska/2624713292
4590000,46,1,228.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+kk/pisek-vaclavske-predmesti-zatavske-nabr-/1933534028
4290000,45,0,76.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+1/pribram-pribram-v-zdabor-sachetni/674194252
3800000,52,1,294.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-trebonice-thomasova/204432204
12160000,76,1,51.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/rokytnice-nad-jizerou-horni-rokytnice-/3446305612
5650000,86,0,153.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/vrskman-zajecice-/2083251020
5850000,86,0,153.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/vrskman-zajecice-/1277944652
3460000,66,0,143.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+1/novy-bor-novy-bor-palackeho-namesti/4077241164
5590000,54,0,137.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/olomouc-olomouc-jeremenkova/4006245196
3560000,67,0,143.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+1/novy-bor-novy-bor-palackeho-namesti/1773482828
7490000,66,1,357.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+1/nupaky-nupaky-lucni/3914122060
2665000,68,0,102.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/1+1/cheb-cheb-vancurova/1445946188
6958440,102,1,188.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,https://www.sreality.cz/detail/prodej/byt/4+kk/hodonin-hodonin-komenskeho/149758796
15700000,73,0,142.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-nove-mesto-reznicka/3677573964
8500000,69,1,238.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+1/praha-chodov-zdimericka/2498585420
2450000,35,1,143.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/1+1/louny-louny-premyslovcu/791892812
16100000,74,1,182.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-chodov-starochodovska/2708546380
3500000,36,1,143.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/1+1/olomouc-nove-sady-druzebni/1628001100
5950000,49,1,26.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/dvory-nad-luznici--/3727905612
12900000,95,1,169.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/mlada-boleslav-mlada-boleslav-ii-havlickova/87249740
9890000,69,0,289.0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+kk/bozi-dar-bozi-dar-/2490552908
7750000,80,1,120.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/4+kk/brezany-ii-brezany-ii-/3472438092
1550000,57,1,79.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+1/most-most-tr--budovatelu/3156431692
6500000,89,1,160.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+1/pardubice-polabiny-brozikova/3038991180
8070000,76,0,76.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/milovice-mlada-/859927372
6010000,58,1,76.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/milovice-mlada-/3275846476
3795000,75,1,18.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+1/teplice-retenice-jaselska/4045624140
6510000,63,1,76.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/milovice-mlada-/2957079372
3995000,67,0,274.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+1/ceske-budejovice-ceske-budejovice-2-v--volfa/2971882316
5950000,77,1,240.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+1/uherske-hradiste-uherske-hradiste-revolucni/1857573708
4390000,76,0,125.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+1/prerov-prerov-i-mesto-fugnerova/3570737996
7370000,88,1,212.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/4+1/frydek-mistek-mistek-komenskeho/307450700
5500000,29,0,202.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kobylisy-javorova/1280492364
5900000,28,1,100.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kobylisy-kyselova/3562230604
3760000,24,0,159.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/1+kk/brno-zabrdovice-bratislavska/2806461260
5255000,55,1,37.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+1/olomouc-nova-ulice-albertova/5460812
4950000,43,0,224.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+kk/beroun-beroun-mesto-tovarni/2169721676
2440000,36,0,191.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+kk/zeleznice-zeleznice-tyrsova/2580419404
12875000,101,1,103.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hostavice-u-hostavickeho-potoka/4005061452
4390000,45,1,345.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/ostrava-poruba-prubezna/341005132
4099000,45,1,361.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/velemin-oparno-/3678622540
5690000,43,0,224.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-krc-za-zelenou-liskou/2671989580
2050000,35,0,197.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/1+1/krnov-pod-cvilinem-svatovaclavska/3712176972
16564000,292,1,159.0,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/4+kk/brno-kninicky-ondrova/4276359756
11490000,97,1,394.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/4+kk/slapanice-slapanice-tesnohlidkova/3017687628
4950000,31,1,186.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/1+kk/zlin-zlin-zalesna-ii/2061132620
6990000,95,1,208.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/4+1/hradec-kralove-slezske-predmesti-kladska/1615024972
5490000,142,0,144.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/4+1/terezin-terezin-fucikova/1212371788
4490000,58,1,360.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+1/vyskov-dedice-puskinova/3299218252
4500000,80,1,465.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+kk/dubnany-dubnany-nadrazni/1497584460
6758000,91,1,219.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+1/zubri-zubri-hlavni/2671010636
4180000,53,1,219.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/zubri-zubri-hlavni/817496908
5950000,70,1,120.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+1/plzen-lobzy-pod-vrchem/303100748
23990000,169,1,510.0,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-stodulky-klausova/1270645580
3590000,52,1,803.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/vrbno-pod-pradedem-vrbno-pod-pradedem-zizkova/288695116
4200000,75,1,151.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+1/nivnice--/1064522572
4490000,55,0,142.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+1/pardubice-polabiny-rosicka/2007847756
3590000,37,1,803.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/1+kk/vrbno-pod-pradedem-vrbno-pod-pradedem-zizkova/641016652
2600000,35,1,283.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/1+kk/jesenik-jesenik-zeyerova/1215083340
6200000,83,1,44.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/zasmuky--/2306036556
1900000,50,1,296.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/zulova-zulova-na-rybnicku/3413078860
4099000,63,0,131.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+1/karlovy-vary-karlovy-vary-nabrezi-jana-palacha/2834981708
12249000,80,1,117.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-michle-krnkova/1926431564
3700000,61,0,280.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+kk/cerny-dul-fort-/3563279180
2990000,85,0,247.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+1/touzim-touzim-sidliste/3339412300
8460000,64,1,253.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+1/praha-strasnice-krenicka/2560381772
2200000,66,1,408.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+1/usti-nad-labem-mojzir-peskova/2317902668
1699000,35,0,39.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/1+1/usti-nad-labem-nestemice-sibirska/3959972684
4990000,68,1,74.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+1/zlin-zlin-budovatelska/1941205836
5480000,101,0,73.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/klatovy-klatovy-iv-videnska/3673375564
1400000,80,1,167.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/roztoky-u-jilemnice-roztoky-u-jilemnice-/2426475340
8500000,71,1,93.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+1/praha-stodulky-behounkova/1503417164
2350000,55,1,450.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+1/karvina-mizerov-majakovskeho/1057301324
7790000,80,1,262.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/vitkovice-vitkovice-/1581015884
5500000,42,0,262.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+1/vitkovice-vitkovice-/1594647372
5190000,56,0,106.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+1/zlin-zlin-dukelska/3848491852
5490000,64,0,305.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+1/lochovice-lochovice-/962814796
6600000,111,0,244.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/hradec-kralove-prazske-predmesti-antonina-dvoraka/714093388
6849000,76,1,108.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+kk/plzen-litice-nad-prehradou/3315356492
4900000,82,0,314.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/trebechovice-pod-orebem-trebechovice-pod-orebem-hradecka/831279948
6500000,43,0,51.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+1/praha-pitkovice-v-pitkovickach/3012318028
3900000,66,0,268.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+1/bratcice-bratcice-/1368150860
4245000,57,0,182.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+1/jihlava-jihlava-mahlerova/1418482508
2950000,52,1,137.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+1/koprivnice-koprivnice-sadova/361517900
8490000,79,0,160.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/ricany-radosovice-ricanska/2053055308
6990000,71,1,128.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+kk/pardubice-cerna-za-bory-ke-kobelnici/1104634700
6180000,90,0,237.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+1/litomerice-predmesti-sladkova/1182098252
7990000,92,1,283.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+kk/holubice-kozinec-lipova/1169969996
